Stream,IQScore,CareerOutcome
Commerce,97.14202496542455,Teaching
Science,101.9036080193898,Teaching
Commerce,132.88622538381372,Engineering
Arts,120.97736804864074,Research Scientist
Commerce,103.77686335528202,Writing/Author
Arts,124.12631337186598,Data Science
Commerce,118.99953637070767,Research Scientist
Commerce,104.9370335809657,Writing/Author
Arts,116.07953990183805,Engineering
Commerce,121.48857853713523,Computer Science
Science,95.77516872606677,Writing/Author
Science,109.86542639736496,Teaching
Science,118.64338920907466,Engineering
Science,110.52449672492762,Teaching
Science,113.97779273193596,Psychology
Arts,118.38477939689297,Computer Science
Arts,109.3226263946139,Writing/Author
Science,101.91127335900232,Teaching
Science,113.71245761279415,Teaching
Commerce,109.06662842966476,Social Work
Science,114.56109110888161,Teaching
Arts,118.92733848667395,Engineering
Science,114.17952308491623,Teaching
Science,115.58874539595872,Data Science
Arts,118.40191494282378,Computer Science
Science,127.18255530935737,Research Scientist
Arts,101.54022904797974,Psychology
Commerce,101.91545711879593,Teaching
Arts,114.18037649663287,Social Work
Science,116.96467705140317,Data Science
Arts,132.55667612936205,Engineering
Arts,113.83335453839967,Social Work
Arts,129.95580288276977,Engineering
Commerce,109.32106828918033,Social Work
Science,125.73812317772646,Research Scientist
Commerce,115.86267303452036,Computer Science
Arts,114.10100805353743,Teaching
Science,130.40364299008272,Research Scientist
Arts,114.51116694245073,Psychology
Commerce,97.73166078495774,Social Work
Commerce,138.45410723802576,Research Scientist
Science,121.83354484379751,Research Scientist
Arts,119.8806028939247,Research Scientist
Commerce,103.58784680550491,Teaching
Arts,132.719217825616,Computer Science
Science,115.59724647015625,Research Scientist
Commerce,104.28226139363693,Teaching
Commerce,99.39117380405598,Writing/Author
Arts,112.30603228462365,Writing/Author
Commerce,114.30962939567313,Teaching
Science,118.81600354928668,Engineering
Arts,106.75034875639827,Psychology
Commerce,102.01066045874884,Writing/Author
Arts,99.6560384471963,Writing/Author
Arts,134.36353341663798,Computer Science
Commerce,104.75072125868698,Social Work
Commerce,109.61740709941604,Teaching
Arts,122.30719057848968,Computer Science
Science,104.38055906720946,Writing/Author
Science,133.90266050846463,Computer Science
Arts,116.21081500789082,Computer Science
Commerce,121.2223298421256,Data Science
Science,122.17166550268755,Engineering
Arts,121.87453472935258,Computer Science
Science,110.66062313468849,Writing/Author
Science,112.02504041236314,Writing/Author
Commerce,120.47410105117885,Data Science
Commerce,144.02144434041554,Research Scientist
Commerce,102.12448257500975,Social Work
Commerce,113.27558609958368,Teaching
Science,102.39610441022843,Social Work
Commerce,128.24642902797083,Computer Science
Arts,120.84899329918784,Data Science
Arts,108.95579173446009,Psychology
Science,104.47360761320836,Teaching
Arts,114.81420209929065,Social Work
Commerce,114.94643714577933,Teaching
Science,99.84214781271666,Teaching
Arts,121.38150123403751,Research Scientist
Commerce,120.3620530637833,Research Scientist
Science,100.42463534570716,Writing/Author
Science,118.44671104113394,Computer Science
Science,123.96773332093869,Engineering
Science,116.2003352939242,Research Scientist
Arts,122.19465705524334,Computer Science
Commerce,125.97746557570407,Data Science
Commerce,129.93342482231444,Computer Science
Commerce,112.46993538578243,Social Work
Arts,114.06706257676096,Social Work
Arts,115.56513114833524,Computer Science
Arts,102.44326612403813,Teaching
Arts,122.46469592376967,Research Scientist
Science,127.73783745302778,Computer Science
Arts,111.85280165328696,Writing/Author
Commerce,113.04224477125025,Teaching
Arts,121.68022990173931,Research Scientist
Science,100.36418845261971,Social Work
Arts,119.46026397668676,Research Scientist
Science,116.48040176259899,Research Scientist
Science,109.27169409018235,Writing/Author
Science,120.36096030260362,Computer Science
Arts,131.1895684562987,Data Science
Arts,113.01716212102268,Teaching
Science,137.6191596833056,Data Science
Commerce,114.50646037703906,Writing/Author
Arts,103.85995430831198,Writing/Author
Science,127.24908064795952,Computer Science
Arts,115.97044692742146,Engineering
Science,123.70361605618982,Engineering
Arts,116.14431635427438,Research Scientist
Science,138.31493384681477,Computer Science
Science,110.39997540102122,Writing/Author
Science,88.15404989420523,Writing/Author
Science,118.29428112181431,Computer Science
Arts,125.64945049072611,Data Science
Science,140.38557258534405,Engineering
Commerce,99.22963097379022,Writing/Author
Arts,115.19189401310432,Data Science
Arts,119.05753226554636,Engineering
Commerce,127.98770265027488,Computer Science
Science,98.96247215157177,Psychology
Arts,114.8206564352802,Social Work
Science,115.67481005038913,Data Science
Commerce,127.95072748391014,Computer Science
Arts,116.42370223325422,Computer Science
Science,140.50291714547836,Data Science
Commerce,129.37867643416266,Engineering
Science,95.94363714860297,Psychology
Science,103.30219061952407,Teaching
Science,95.92396369864866,Psychology
Commerce,100.62878375807146,Social Work
Arts,123.61618008634915,Engineering
Commerce,123.02201338604581,Research Scientist
Science,121.03792850658508,Computer Science
Arts,115.53314301506947,Research Scientist
Science,107.69832233404337,Writing/Author
Arts,103.59142863634406,Teaching
Arts,97.54130397573826,Social Work
Science,125.87275660118257,Computer Science
Commerce,109.14842460660034,Teaching
Science,116.53180862376784,Computer Science
Commerce,105.65638026823726,Psychology
Arts,113.10444900794245,Writing/Author
Arts,109.42593566650896,Writing/Author
Arts,106.05727694121546,Teaching
Science,108.39243535543748,Social Work
Commerce,122.19740441524159,Data Science
Commerce,114.76396345996709,Psychology
Arts,111.45295219932107,Writing/Author
Arts,119.84544017824759,Data Science
Science,119.14989199130395,Computer Science
Science,105.85059350634893,Writing/Author
Arts,111.36739829446735,Teaching
Science,105.30462440656788,Teaching
Arts,106.31087339079393,Psychology
Arts,125.79075813085498,Computer Science
Commerce,97.03211832938867,Writing/Author
Arts,109.52116298042765,Psychology
Arts,120.35219278549238,Research Scientist
Arts,114.22427483144163,Writing/Author
Commerce,125.13369714397787,Research Scientist
Science,102.61755183388144,Teaching
Arts,105.35090380463194,Social Work
Commerce,145.30107715269335,Data Science
Arts,134.50337169134315,Computer Science
Science,110.99064557099375,Teaching
Commerce,99.61738033302426,Psychology
Commerce,114.32813542914487,Teaching
Commerce,126.41892366846592,Research Scientist
Commerce,98.60020304308065,Writing/Author
Commerce,123.12915240755946,Computer Science
Arts,104.87467196365228,Teaching
Commerce,110.81398724948971,Writing/Author
Arts,103.16980673105135,Psychology
Commerce,108.01698119704513,Writing/Author
Science,111.00762466590002,Writing/Author
Commerce,105.81647862130322,Writing/Author
Arts,133.70858060146165,Data Science
Commerce,121.18030115479635,Computer Science
Arts,119.0957434102462,Computer Science
Science,100.66356029954945,Social Work
Commerce,102.25385503341705,Teaching
Science,114.53409492859006,Teaching
Science,129.0822759812529,Engineering
Science,119.94248473994539,Computer Science
Arts,100.27806916619792,Writing/Author
Arts,109.86941586697604,Psychology
Science,118.15194606518428,Research Scientist
Arts,124.0712586023829,Engineering
Commerce,116.43061428781027,Research Scientist
Arts,121.38158101989175,Engineering
Science,123.09848038536659,Research Scientist
Arts,115.42201312302186,Research Scientist
Arts,126.1248607184143,Computer Science
Arts,105.28360689676143,Writing/Author
Arts,116.30155276144612,Research Scientist
Science,102.63092268659369,Psychology
Science,125.073991036149,Data Science
Science,122.66533515694711,Research Scientist
Science,101.87257847366729,Teaching
Science,118.46807003084767,Engineering
Commerce,115.2246832425278,Computer Science
Commerce,121.70443758747739,Data Science
Arts,122.4773049951846,Computer Science
Commerce,124.67093738859373,Data Science
Commerce,108.98523971319254,Teaching
Arts,104.83668068358901,Writing/Author
Commerce,121.12021698543151,Computer Science
Science,105.41878799753609,Psychology
Arts,107.43580451499298,Psychology
Arts,115.97050986239303,Data Science
Arts,116.60321008823396,Data Science
Arts,123.50210110691918,Research Scientist
Science,115.95733201379636,Data Science
Science,121.09689012925577,Research Scientist
Commerce,105.37792037018664,Teaching
Science,125.3866765450786,Engineering
Commerce,115.12547467376932,Engineering
Commerce,92.31320104999335,Writing/Author
Arts,111.99488475537942,Teaching
Arts,99.07340771421606,Writing/Author
Commerce,107.13390840876382,Psychology
Arts,99.24050277597826,Writing/Author
Arts,107.04971771857677,Psychology
Commerce,80.65605627407936,Psychology
Arts,111.76599322416197,Social Work
Science,108.27969675007223,Social Work
Commerce,130.865226101004,Engineering
Commerce,122.40646981374856,Engineering
Science,103.32630019408086,Writing/Author
Arts,101.98017699252225,Social Work
Commerce,122.9175043990415,Data Science
Science,118.4396488901227,Computer Science
Arts,125.40297804299058,Data Science
Arts,119.76289738041191,Data Science
Arts,115.1638499950304,Research Scientist
Science,121.02590713272564,Engineering
Commerce,118.66209218240445,Computer Science
Arts,122.66255063217442,Computer Science
Arts,107.44814462312031,Psychology
Science,111.89404384658575,Psychology
Arts,124.77513067915939,Research Scientist
Commerce,127.34880263576014,Computer Science
Commerce,117.93493463587143,Research Scientist
Science,113.3207931075829,Teaching
Commerce,89.79144665826958,Social Work
Science,109.44206396774526,Psychology
Science,112.75594354809427,Teaching
Commerce,124.09517103388143,Engineering
Science,127.15023396786583,Engineering
Arts,105.42143885988348,Teaching
Science,105.76469239281855,Teaching
Science,111.04239739357271,Writing/Author
Arts,97.57140954529247,Social Work
Science,107.01103101733085,Teaching
Commerce,119.754317597686,Engineering
Arts,120.42758965938701,Data Science
Science,107.32585561008617,Psychology
Arts,118.74563179288117,Engineering
Arts,108.11425521396424,Social Work
Commerce,105.95016830373419,Writing/Author
Commerce,114.14876498561861,Psychology
Science,126.00803379090846,Research Scientist
Science,110.30750173330252,Psychology
Science,116.8423273656426,Data Science
Commerce,116.6386171526038,Computer Science
Commerce,125.28524405457114,Computer Science
Science,111.24434781918217,Psychology
Commerce,124.89622793288355,Data Science
Science,102.67689299148951,Writing/Author
Arts,120.14881197892043,Data Science
Science,118.42136090617659,Engineering
Science,120.39571302604567,Data Science
Science,108.36354724101105,Teaching
Commerce,99.53463048993109,Social Work
Commerce,119.56616894124038,Computer Science
Commerce,115.17304704573353,Computer Science
Arts,114.53235834644785,Teaching
Commerce,129.35736669653136,Engineering
Science,118.21153557059152,Engineering
Science,120.98945587967685,Data Science
Science,109.3566915221515,Teaching
Arts,121.99487367605221,Data Science
Commerce,104.61672616104414,Teaching
Arts,101.71752798297943,Teaching
Arts,106.23784107879679,Psychology
Science,123.41323487299923,Engineering
Arts,124.3378434822784,Data Science
Commerce,116.40587520927991,Data Science
Arts,99.76840406870804,Teaching
Arts,118.63848122050454,Data Science
Arts,132.33240925955585,Research Scientist
Commerce,129.16937307028383,Research Scientist
Arts,105.40272294759234,Writing/Author
Science,133.4497188653364,Engineering
Commerce,113.62486659961408,Teaching
Arts,116.80809417750346,Data Science
Science,118.46129669438902,Data Science
Commerce,117.33736398578625,Engineering
Science,90.70422570714305,Psychology
Commerce,119.03660895585807,Computer Science
Science,100.47327103126756,Social Work
Arts,109.23407721803754,Psychology
Science,102.1174948671794,Social Work
Commerce,123.90112293931472,Computer Science
Arts,115.63151687042371,Engineering
Arts,111.9680049641374,Writing/Author
Arts,110.4468456246056,Writing/Author
Arts,111.7446644206323,Teaching
Commerce,125.61733896484483,Engineering
Arts,102.09759972594732,Social Work
Science,110.81118774606932,Psychology
Arts,137.45305664426678,Engineering
Arts,121.00756978536693,Data Science
Science,108.78891083659342,Psychology
Arts,125.5615673634052,Data Science
Arts,114.88752786526314,Teaching
Arts,114.8552234068969,Teaching
Arts,117.34712132180441,Computer Science
Science,111.77633933699552,Psychology
Arts,101.15044892792811,Writing/Author
Commerce,118.08133896011213,Data Science
Science,105.52127438923442,Teaching
Commerce,123.33371464750805,Data Science
Arts,117.5410191691565,Engineering
Arts,109.59135908460195,Writing/Author
Commerce,108.60353038253893,Teaching
Arts,128.59027205482434,Computer Science
Commerce,113.13915288934676,Writing/Author
Science,116.76105387985046,Engineering
Commerce,109.08912967261932,Writing/Author
Science,132.00040840448602,Research Scientist
Science,117.5985666413466,Research Scientist
Science,101.05070387053354,Social Work
Commerce,110.91819414973982,Teaching
Commerce,107.95400103324329,Writing/Author
Science,96.62099796970745,Social Work
Commerce,115.73246180392694,Research Scientist
Commerce,124.96975365131968,Engineering
Science,95.31658040526347,Teaching
Science,133.04006405063313,Computer Science
Commerce,99.56831513297851,Psychology
Commerce,108.04907248450033,Teaching
Science,115.84518464512233,Engineering
Arts,117.01622593900818,Research Scientist
Science,129.7612410077135,Research Scientist
Science,115.83899179257422,Research Scientist
Commerce,99.83176140366365,Social Work
